Datetime,Open,High,Low,Close,Volume
2021-06-04,84.85,84.85,81.3,81.85,65736
2021-06-07,82.85,83.55,81.3,82.15,103878
2021-06-08,82.15,83.15,81.25,81.9,37648
2021-06-09,82.15,82.85,80.5,81.15,52017
2021-06-10,82.0,85.5,80.1,82.75,126018
2021-06-11,83.7,85.0,83.0,83.65,133601
2021-06-14,83.9,83.9,81.75,82.6,86059
2021-06-15,82.3,85.0,82.05,83.75,122632
2021-06-16,84.0,84.4,82.0,82.7,144016
2021-06-17,81.55,83.7,80.55,81.05,68203
2021-06-18,81.3,82.45,78.3,80.05,57010
2021-06-21,80.0,83.85,78.05,82.35,217505
2021-06-22,84.7,84.75,79.6,80.75,258210
2021-06-23,80.3,82.15,80.3,81.45,60782
2021-06-24,81.55,82.45,80.35,80.9,95833
2021-06-25,81.95,82.85,80.5,81.0,27472
2021-06-28,81.95,83.0,80.4,80.95,123815
2021-06-29,81.7,82.15,80.0,80.3,93630
2021-06-30,82.0,82.05,79.9,80.15,282623
2021-07-01,81.5,81.5,79.5,80.4,431728
2021-07-02,82.0,95.8,80.05,92.2,1736217
2021-07-05,93.0,98.6,91.35,94.85,1062840
2021-07-06,95.65,96.75,85.0,90.6,357395
2021-07-07,89.2,91.9,89.0,89.75,237735
2021-07-08,91.0,94.65,88.0,88.3,203854
2021-07-09,89.0,90.0,86.65,89.0,230106
2021-07-12,90.0,94.0,89.8,90.7,201451
2021-07-13,91.5,94.7,90.1,91.55,159667
2021-07-14,91.3,94.0,90.15,91.6,127663
2021-07-15,91.45,98.4,90.8,94.3,634642
2021-07-16,94.9,96.35,93.75,94.9,182426
2021-07-19,94.3,95.5,90.35,91.3,170870
2021-07-20,91.0,93.35,87.2,88.05,191550
2021-07-22,90.0,91.55,88.5,89.15,58267
2021-07-23,89.15,91.0,87.95,88.3,43359
2021-07-26,88.2,91.35,88.2,89.8,87454
2021-07-27,90.9,92.0,87.2,88.4,121876
2021-07-28,89.45,89.85,85.05,85.6,138355
2021-07-29,87.0,88.4,84.65,85.1,64734
2021-07-30,84.9,87.3,84.9,86.3,62602
2021-08-02,88.4,94.5,86.85,90.85,404476
2021-08-03,91.55,92.5,88.5,88.9,157991
2021-08-04,88.2,90.05,85.1,86.3,99934
2021-08-05,87.25,87.3,82.45,83.9,137416
2021-08-06,84.45,84.95,81.9,83.75,87175
2021-08-09,83.7,85.45,81.5,82.85,98636
2021-08-10,82.5,83.0,76.0,77.8,118465
2021-08-11,78.35,79.45,73.35,76.7,285492
2021-08-12,75.3,80.5,75.3,80.05,60475
2021-08-13,81.0,81.9,77.0,78.55,59162
2021-08-16,77.45,79.9,77.45,78.05,23340
2021-08-17,78.5,79.65,77.0,77.6,38994
2021-08-18,78.5,81.55,77.05,77.8,48989
2021-08-20,77.5,79.55,73.0,74.55,41732
2021-08-23,74.95,75.5,72.0,72.25,40056
2021-08-24,74.0,75.7,72.45,73.4,211552
2021-08-25,75.5,76.75,74.9,76.15,18848
2021-08-26,77.1,77.1,75.0,75.85,30466
2021-08-27,74.6,76.8,74.5,75.8,26050
2021-08-30,76.45,78.5,75.0,77.25,51894
2021-08-31,77.9,78.9,76.5,76.8,18150
2021-09-01,76.8,84.6,75.5,81.3,304661
2021-09-02,81.5,82.8,80.35,81.35,78526
2021-09-03,80.5,85.5,80.35,83.95,210592
2021-09-06,84.0,86.4,83.0,83.7,197452
2021-09-07,84.0,85.0,82.0,82.5,131663
2021-09-08,82.5,82.8,80.0,80.25,103754
2021-09-09,80.0,81.0,78.3,78.75,54201
2021-09-13,79.7,79.75,74.8,75.75,205802
2021-09-14,76.0,76.85,73.2,73.6,282653
2021-09-15,74.35,76.2,73.0,73.65,152363
2021-09-16,74.7,75.0,73.05,73.95,178124
2021-09-17,74.8,76.0,73.05,73.95,81293
2021-09-20,73.1,74.5,71.5,71.65,211369
2021-09-21,72.45,73.5,72.0,72.75,97454
2021-09-22,74.5,77.85,71.0,75.4,338532
2021-09-23,76.3,79.5,75.45,78.2,399938
2021-09-24,79.0,79.0,75.0,75.55,65288
2021-09-27,75.6,78.9,73.75,77.35,198819
2021-09-28,78.9,79.0,75.45,76.25,137278
2021-09-29,76.0,77.85,76.0,76.75,50980
2021-09-30,77.45,79.0,76.7,77.6,82197
2021-10-01,76.9,80.25,76.55,78.3,352763
2021-10-04,78.5,80.9,78.5,79.15,71583
2021-10-05,79.9,82.4,78.0,80.15,209836
2021-10-06,79.2,80.5,77.5,77.9,104415
2021-10-07,77.2,80.8,77.2,78.85,115688
2021-10-08,80.0,80.2,78.2,78.65,134789
2021-10-11,80.0,80.0,78.35,78.5,46584
2021-10-12,79.4,84.45,77.45,81.95,293365
2021-10-13,82.8,83.45,80.25,81.3,128570
2021-10-14,81.95,83.6,80.6,81.05,68536
2021-10-18,82.75,83.05,78.9,80.65,215284
2021-10-19,81.0,81.7,77.15,78.8,43118
2021-10-20,79.45,79.45,76.0,76.55,50405
2021-10-21,76.55,79.8,75.65,76.65,115406
2021-10-22,77.45,79.05,76.2,78.2,70455
2021-10-25,77.05,78.0,75.05,76.0,40070
2021-10-26,76.95,77.7,75.5,76.1,25581
2021-10-27,76.95,80.0,75.75,77.35,56944
2021-10-28,76.55,77.9,76.0,76.15,32077
2021-10-29,76.45,76.65,71.35,72.95,602076
